#DEBUG: Format Typ    -> tdf
#DEBUG: Time Period   -> 2016-01-01 00:00:00+00:00 2016-11-14 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station	valid	lon	lat	tmpf	 dwpf	 relh	 drct	 sknt	 p01i	 alti	 mslp	 vsby	 gust	 skyc1	 skyc2	 skyc3	 skyc4	 skyl1	 skyl2	 skyl3	 skyl4	 presentwx	 metar
P60	2016-01-05 08:56	-110.4211	44.5444	15.08	12.02	87.42	330.00	3.00	0.00	29.88	1016.20	M	M	M	M	M	M	M	M	M	M	M	KP60 050856Z AUTO 33003KT M09/M11 A2988 RMK AO1 SLP162 T10941111 58004
P60	2016-01-05 09:56	-110.4211	44.5444	12.02	8.96	87.25	0.00	0.00	0.00	29.88	1016.70	M	M	M	M	M	M	M	M	M	M	M	KP60 050956Z AUTO 00000KT M11/M13 A2988 RMK AO1 SLP167 T11111128
P60	2016-01-05 10:56	-110.4211	44.5444	14.00	10.94	87.36	0.00	0.00	0.00	29.88	1016.30	M	M	M	M	M	M	M	M	M	M	M	KP60 051056Z AUTO 00000KT M10/M12 A2988 RMK AO1 SLP163 T11001117
P60	2016-01-05 11:56	-110.4211	44.5444	15.08	12.02	87.42	0.00	0.00	0.00	29.87	1016.40	M	M	M	M	M	M	M	M	M	M	M	KP60 051156Z AUTO 00000KT M09/M11 A2987 RMK AO1 SLP164 T10941111 11083 21122 58002
P60	2016-01-05 12:56	-110.4211	44.5444	15.98	12.92	87.47	0.00	0.00	0.00	29.86	1016.10	M	M	M	M	M	M	M	M	M	M	M	KP60 051256Z AUTO 00000KT M09/M11 A2986 RMK AO1 SLP161 T10891106
P60	2016-01-05 13:56	-110.4211	44.5444	17.06	14.00	87.53	0.00	0.00	0.00	29.87	1016.60	M	M	M	M	M	M	M	M	M	M	M	KP60 051356Z AUTO 00000KT M08/M10 A2987 RMK AO1 SLP166 T10831100
P60	2016-01-05 14:56	-110.4211	44.5444	17.96	14.00	84.20	0.00	0.00	0.00	29.86	1016.30	M	M	M	M	M	M	M	M	M	M	M	KP60 051456Z AUTO 00000KT M08/M10 A2986 RMK AO1 SLP163 T10781100 58003
P60	2016-01-05 15:56	-110.4211	44.5444	19.04	15.98	87.64	0.00	0.00	0.00	29.87	1016.30	M	M	M	M	M	M	M	M	M	M	M	KP60 051556Z AUTO 00000KT M07/M09 A2987 RMK AO1 SLP163 T10721089
P60	2016-01-05 16:56	-110.4211	44.5444	21.02	17.96	87.75	0.00	0.00	0.00	29.87	1015.50	M	M	M	M	M	M	M	M	M	M	M	KP60 051656Z AUTO 00000KT M06/M08 A2987 RMK AO1 SLP155 T10611078
P60	2016-01-05 17:56	-110.4211	44.5444	24.98	21.02	84.67	0.00	0.00	0.00	29.87	1014.90	M	M	M	M	M	M	M	M	M	M	M	KP60 051756Z AUTO 00000KT M04/M06 A2987 RMK AO1 SLP149 T10391061 11039 21094 51004
P60	2016-01-05 18:56	-110.4211	44.5444	24.08	19.94	83.96	0.00	0.00	0.00	29.86	1014.60	M	M	M	M	M	M	M	M	M	M	M	KP60 051856Z AUTO 00000KT M04/M07 A2986 RMK AO1 SLP146 T10441067
P60	2016-01-05 19:56	-110.4211	44.5444	24.98	21.02	84.67	0.00	0.00	0.00	29.83	1013.50	M	M	M	M	M	M	M	M	M	M	M	KP60 051956Z AUTO 00000KT M04/M06 A2983 RMK AO1 SLP135 T10391061
P60	2016-01-05 20:56	-110.4211	44.5444	26.96	21.92	81.03	0.00	0.00	0.00	29.82	1013.20	M	M	M	M	M	M	M	M	M	M	M	KP60 052056Z AUTO 00000KT M03/M06 A2982 RMK AO1 SLP132 T10281056 56013
P60	2016-01-05 21:56	-110.4211	44.5444	28.04	23.00	81.11	0.00	0.00	0.00	29.82	1013.40	M	M	M	M	M	M	M	M	M	M	M	KP60 052156Z AUTO 00000KT M02/M05 A2982 RMK AO1 SLP134 T10221050
P60	2016-01-05 22:56	-110.4211	44.5444	26.96	23.00	84.80	0.00	0.00	0.00	29.82	1013.10	M	M	M	M	M	M	M	M	M	M	M	KP60 052256Z AUTO 00000KT M03/M05 A2982 RMK AO1 SLP131 T10281050
P60	2016-01-05 23:56	-110.4211	44.5444	26.06	23.00	88.01	0.00	0.00	0.00	29.83	1013.30	M	M	M	M	M	M	M	M	M	M	M	KP60 052356Z AUTO 00000KT M03/M05 A2983 RMK AO1 SLP133 T10331050 11022 21044 53001
P60	2016-01-06 00:56	-110.4211	44.5444	24.98	23.00	92.05	0.00	0.00	0.00	29.83	1013.30	M	M	M	M	M	M	M	M	M	M	M	KP60 060056Z AUTO 00000KT M04/M05 A2983 RMK AO1 SLP133 T10391050
P60	2016-01-06 01:56	-110.4211	44.5444	24.98	21.92	87.96	0.00	0.00	0.00	29.83	1013.30	M	M	M	M	M	M	M	M	M	M	M	KP60 060156Z AUTO 00000KT M04/M06 A2983 RMK AO1 SLP133 T10391056
P60	2016-01-06 02:56	-110.4211	44.5444	24.98	21.92	87.96	0.00	0.00	0.00	29.83	1012.90	M	M	M	M	M	M	M	M	M	M	M	KP60 060256Z AUTO 00000KT M04/M06 A2983 RMK AO1 SLP129 T10391056 55000
P60	2016-01-06 03:56	-110.4211	44.5444	24.08	21.92	91.32	0.00	0.00	0.00	29.83	1012.90	M	M	M	M	M	M	M	M	M	M	M	KP60 060356Z AUTO 00000KT M04/M06 A2983 RMK AO1 SLP129 T10441056
P60	2016-01-06 04:56	-110.4211	44.5444	23.00	21.02	91.98	0.00	0.00	0.00	29.83	1012.90	M	M	M	M	M	M	M	M	M	M	M	KP60 060456Z AUTO 00000KT M05/M06 A2983 RMK AO1 SLP129 T10501061
P60	2016-01-06 05:56	-110.4211	44.5444	21.02	19.04	91.91	0.00	0.00	0.00	29.82	1012.30	M	M	M	M	M	M	M	M	M	M	M	KP60 060556Z AUTO 00000KT M06/M07 A2982 RMK AO1 SLP123 T10611072 11033 21061 58003
P60	2016-01-06 06:56	-110.4211	44.5444	21.92	19.04	88.47	0.00	0.00	0.00	29.83	1012.50	M	M	M	M	M	M	M	M	M	M	M	KP60 060656Z AUTO 00000KT M06/M07 A2983 RMK AO1 SLP125 T10561072 410221122 $
P60	2016-01-06 07:56	-110.4211	44.5444	19.94	17.96	91.87	0.00	0.00	0.01	29.81	1012.00	M	M	M	M	M	M	M	M	M	M	M	KP60 060756Z AUTO 00000KT M07/M08 A2981 RMK AO1 SLP120 P0001 T10671078 $
P60	2016-01-06 08:56	-110.4211	44.5444	21.02	19.04	91.91	0.00	0.00	0.00	29.80	1011.40	M	M	M	M	M	M	M	M	M	M	M	KP60 060856Z AUTO 00000KT M06/M07 A2980 RMK AO1 SLP114 60001 T10611072 58004 $
P60	2016-01-06 09:56	-110.4211	44.5444	21.02	19.04	91.91	0.00	0.00	0.00	29.81	1011.30	M	M	M	M	M	M	M	M	M	M	M	KP60 060956Z AUTO 00000KT M06/M07 A2981 RMK AO1 SLP113 T10611072 $
P60	2016-01-06 10:56	-110.4211	44.5444	21.02	17.96	87.75	0.00	0.00	0.00	29.80	1011.20	M	M	M	M	M	M	M	M	M	M	M	KP60 061056Z AUTO 00000KT M06/M08 A2980 RMK AO1 SLP112 T10611078 $
P60	2016-01-06 11:56	-110.4211	44.5444	19.94	17.96	91.87	0.00	0.00	0.00	29.80	1011.60	M	M	M	M	M	M	M	M	M	M	M	KP60 061156Z AUTO 00000KT M07/M08 A2980 RMK AO1 SLP116 60001 70001 T10671078 11056 21067 $
P60	2016-01-06 12:56	-110.4211	44.5444	17.96	15.08	88.27	0.00	0.00	0.00	29.79	1011.50	M	M	M	M	M	M	M	M	M	M	M	KP60 061256Z AUTO 00000KT M08/M09 A2979 RMK AO1 SLP115 T10781094 $
P60	2016-01-06 13:56	-110.4211	44.5444	15.98	12.92	87.47	0.00	0.00	0.00	29.79	1011.80	M	M	M	M	M	M	M	M	M	M	M	KP60 061356Z AUTO 00000KT M09/M11 A2979 RMK AO1 SLP118 T10891106 $
P60	2016-01-06 14:56	-110.4211	44.5444	17.96	15.08	88.27	0.00	0.00	0.00	29.79	1011.70	M	M	M	M	M	M	M	M	M	M	M	KP60 061456Z AUTO 00000KT M08/M09 A2979 RMK AO1 SLP117 T10781094 55001 $
P60	2016-01-06 15:56	-110.4211	44.5444	19.94	17.96	91.87	0.00	0.00	0.00	29.79	1011.70	M	M	M	M	M	M	M	M	M	M	M	KP60 061556Z AUTO 00000KT M07/M08 A2979 RMK AO1 SLP117 T10671078 $
P60	2016-01-06 16:56	-110.4211	44.5444	24.98	23.00	92.05	0.00	0.00	0.00	29.80	1011.10	M	M	M	M	M	M	M	M	M	M	M	KP60 061656Z AUTO 00000KT M04/M05 A2980 RMK AO1 SLP111 T10391050 $
P60	2016-01-06 17:56	-110.4211	44.5444	26.06	21.92	84.10	0.00	0.00	0.00	29.79	1010.90	M	M	M	M	M	M	M	M	M	M	M	KP60 061756Z AUTO 00000KT M03/M06 A2979 RMK AO1 SLP109 T10331056 11033 21094 58001 $
P60	2016-01-06 18:56	-110.4211	44.5444	24.98	21.92	87.96	0.00	0.00	0.00	29.77	1010.30	M	M	M	M	M	M	M	M	M	M	M	KP60 061856Z AUTO 00000KT M04/M06 A2977 RMK AO1 SLP103 T10391056 $
P60	2016-01-06 19:56	-110.4211	44.5444	26.96	21.02	78.00	0.00	0.00	0.00	29.75	1009.30	M	M	M	M	M	M	M	M	M	M	M	KP60 061956Z AUTO 00000KT M03/M06 A2975 RMK AO1 SLP093 T10281061 $
P60	2016-01-06 20:56	-110.4211	44.5444	28.04	21.92	77.50	0.00	0.00	0.00	29.72	1008.10	M	M	M	M	M	M	M	M	M	M	M	KP60 062056Z AUTO 00000KT M02/M06 A2972 RMK AO1 SLP081 T10221056 58018 $
P60	2016-01-06 21:56	-110.4211	44.5444	28.94	21.92	74.70	0.00	0.00	0.00	29.72	1008.00	M	M	M	M	M	M	M	M	M	M	M	KP60 062156Z AUTO 00000KT M02/M06 A2972 RMK AO1 SLP080 T10171056 $
P60	2016-01-06 22:56	-110.4211	44.5444	28.94	21.92	74.70	0.00	0.00	0.00	29.72	1008.10	M	M	M	M	M	M	M	M	M	M	M	KP60 062256Z AUTO 00000KT M02/M06 A2972 RMK AO1 SLP081 T10171056 $
P60	2016-01-06 23:56	-110.4211	44.5444	26.06	21.92	84.10	0.00	0.00	0.00	29.73	1009.20	M	M	M	M	M	M	M	M	M	M	M	KP60 062356Z AUTO 00000KT M03/M06 A2973 RMK AO1 SLP092 T10331056 11017 21039 53002 $
P60	2016-01-07 00:56	-110.4211	44.5444	23.00	19.04	84.54	0.00	0.00	0.00	29.73	1009.70	M	M	M	M	M	M	M	M	M	M	M	KP60 070056Z AUTO 00000KT M05/M07 A2973 RMK AO1 SLP097 T10501072 $
P60	2016-01-07 01:56	-110.4211	44.5444	21.02	17.96	87.75	0.00	0.00	0.00	29.73	1010.50	M	M	M	M	M	M	M	M	M	M	M	KP60 070156Z AUTO 00000KT M06/M08 A2973 RMK AO1 SLP105 T10611078 $
P60	2016-01-07 02:56	-110.4211	44.5444	21.92	19.04	88.47	0.00	0.00	0.00	29.73	1010.20	M	M	M	M	M	M	M	M	M	M	M	KP60 070256Z AUTO 00000KT M06/M07 A2973 RMK AO1 SLP102 T10561072 55000 $
P60	2016-01-07 03:56	-110.4211	44.5444	21.02	19.04	91.91	0.00	0.00	0.00	29.72	1009.50	M	M	M	M	M	M	M	M	M	M	M	KP60 070356Z AUTO 00000KT M06/M07 A2972 RMK AO1 SLP095 T10611072 $
P60	2016-01-07 04:56	-110.4211	44.5444	19.94	17.96	91.87	0.00	0.00	0.00	29.72	1008.80	M	M	M	M	M	M	M	M	M	M	M	KP60 070456Z AUTO 00000KT M07/M08 A2972 RMK AO1 SLP088 T10671078 $
P60	2016-01-07 05:56	-110.4211	44.5444	21.02	17.96	87.75	0.00	0.00	0.00	29.72	1008.30	M	M	M	M	M	M	M	M	M	M	M	KP60 070556Z AUTO 00000KT M06/M08 A2972 RMK AO1 SLP083 T10611078 11033 21067 56004 $
P60	2016-01-07 06:56	-110.4211	44.5444	19.94	17.06	88.37	0.00	0.00	0.00	29.72	1008.50	M	M	M	M	M	M	M	M	M	M	M	KP60 070656Z AUTO 00000KT M07/M08 A2972 RMK AO1 SLP085 T10671083 410171094 $
P60	2016-01-07 07:56	-110.4211	44.5444	21.02	17.96	87.75	0.00	0.00	0.00	29.71	1008.00	M	M	M	M	M	M	M	M	M	M	M	KP60 070756Z AUTO 00000KT M06/M08 A2971 RMK AO1 SLP080 T10611078 $
P60	2016-01-07 08:56	-110.4211	44.5444	19.94	17.96	91.87	0.00	0.00	0.00	29.71	1008.20	M	M	M	M	M	M	M	M	M	M	M	KP60 070856Z AUTO 00000KT M07/M08 A2971 RMK AO1 SLP082 T10671078 55001 $
P60	2016-01-07 09:56	-110.4211	44.5444	19.94	17.06	88.37	0.00	0.00	0.00	29.71	1007.80	M	M	M	M	M	M	M	M	M	M	M	KP60 070956Z AUTO 00000KT M07/M08 A2971 RMK AO1 SLP078 T10671083 $
P60	2016-01-07 10:56	-110.4211	44.5444	21.02	17.96	87.75	0.00	0.00	0.00	29.72	1007.80	M	M	M	M	M	M	M	M	M	M	M	KP60 071056Z AUTO 00000KT M06/M08 A2972 RMK AO1 SLP078 T10611078 $
P60	2016-01-07 11:56	-110.4211	44.5444	21.02	19.04	91.91	0.00	0.00	0.00	29.72	1008.30	M	M	M	M	M	M	M	M	M	M	M	KP60 071156Z AUTO 00000KT M06/M07 A2972 RMK AO1 SLP083 T10611072 11061 21067 53001 $
P60	2016-01-07 12:56	-110.4211	44.5444	21.02	19.04	91.91	0.00	0.00	0.00	29.72	1009.00	M	M	M	M	M	M	M	M	M	M	M	KP60 071256Z AUTO 00000KT M06/M07 A2972 RMK AO1 SLP090 T10611072 $
P60	2016-01-07 13:56	-110.4211	44.5444	21.02	19.04	91.91	0.00	0.00	0.00	29.72	1009.60	M	M	M	M	M	M	M	M	M	M	M	KP60 071356Z AUTO 00000KT M06/M07 A2972 RMK AO1 SLP096 T10611072 $
P60	2016-01-07 14:56	-110.4211	44.5444	21.92	19.04	88.47	0.00	0.00	0.00	29.73	1009.20	M	M	M	M	M	M	M	M	M	M	M	KP60 071456Z AUTO 00000KT M06/M07 A2973 RMK AO1 SLP092 T10561072 53002 $
P60	2016-01-07 15:56	-110.4211	44.5444	23.00	21.02	91.98	0.00	0.00	0.00	29.74	1009.60	M	M	M	M	M	M	M	M	M	M	M	KP60 071556Z AUTO 00000KT M05/M06 A2974 RMK AO1 SLP096 T10501061 $
P60	2016-01-07 16:56	-110.4211	44.5444	24.08	21.92	91.32	0.00	0.00	0.00	29.75	1010.10	M	M	M	M	M	M	M	M	M	M	M	KP60 071656Z AUTO 00000KT M04/M06 A2975 RMK AO1 SLP101 T10441056 $
P60	2016-01-07 17:56	-110.4211	44.5444	24.08	21.92	91.32	0.00	0.00	0.00	29.75	1009.80	M	M	M	M	M	M	M	M	M	M	M	KP60 071756Z AUTO 00000KT M04/M06 A2975 RMK AO1 SLP098 T10441056 11044 21061 51006 $
P60	2016-01-07 18:56	-110.4211	44.5444	24.98	21.02	84.67	0.00	0.00	0.00	29.74	1009.30	M	M	M	M	M	M	M	M	M	M	M	KP60 071856Z AUTO 00000KT M04/M06 A2974 RMK AO1 SLP093 T10391061 $
P60	2016-01-07 19:56	-110.4211	44.5444	24.98	21.92	87.96	M	3.00	0.00	29.72	1008.70	M	M	M	M	M	M	M	M	M	M	M	KP60 071956Z AUTO VRB03KT M04/M06 A2972 RMK AO1 SLP087 T10391056 $
P60	2016-01-07 20:56	-110.4211	44.5444	26.96	21.02	78.00	120.00	3.00	0.00	29.71	1007.90	M	M	M	M	M	M	M	M	M	M	M	KP60 072056Z AUTO 12003KT M03/M06 A2971 RMK AO1 SLP079 T10281061 58011 $
P60	2016-01-07 21:56	-110.4211	44.5444	26.96	21.02	78.00	0.00	0.00	0.00	29.71	1008.00	M	M	M	M	M	M	M	M	M	M	M	KP60 072156Z AUTO 00000KT M03/M06 A2971 RMK AO1 SLP080 T10281061 $
P60	2016-01-07 22:56	-110.4211	44.5444	26.06	19.94	77.32	0.00	0.00	0.00	29.72	1008.50	M	M	M	M	M	M	M	M	M	M	M	KP60 072256Z AUTO 00000KT M03/M07 A2972 RMK AO1 SLP085 T10331067 $
P60	2016-01-07 23:56	-110.4211	44.5444	24.98	19.94	80.87	0.00	0.00	0.00	29.74	1009.30	M	M	M	M	M	M	M	M	M	M	M	KP60 072356Z AUTO 00000KT M04/M07 A2974 RMK AO1 SLP093 T10391067 11022 21044 53007 $
P60	2016-01-08 00:56	-110.4211	44.5444	24.08	21.02	87.91	0.00	0.00	0.00	29.74	1009.50	M	M	M	M	M	M	M	M	M	M	M	KP60 080056Z AUTO 00000KT M04/M06 A2974 RMK AO1 SLP095 T10441061 $
P60	2016-01-08 01:56	-110.4211	44.5444	21.92	19.04	88.47	0.00	0.00	0.00	29.75	1010.00	M	M	M	M	M	M	M	M	M	M	M	KP60 080156Z AUTO 00000KT M06/M07 A2975 RMK AO1 SLP100 T10561072 $
P60	2016-01-08 02:56	-110.4211	44.5444	21.92	17.96	84.47	0.00	0.00	0.00	29.75	1010.10	M	M	M	M	M	M	M	M	M	M	M	KP60 080256Z AUTO 00000KT M06/M08 A2975 RMK AO1 SLP101 T10561078 51003 $
P60	2016-01-08 03:56	-110.4211	44.5444	19.94	17.06	88.37	310.00	3.00	0.00	29.75	1010.10	M	M	M	M	M	M	M	M	M	M	M	KP60 080356Z AUTO 31003KT M07/M08 A2975 RMK AO1 SLP101 T10671083 $
P60	2016-01-08 04:56	-110.4211	44.5444	21.02	17.96	87.75	0.00	0.00	0.00	29.76	1010.30	M	M	M	M	M	M	M	M	M	M	M	KP60 080456Z AUTO 00000KT M06/M08 A2976 RMK AO1 SLP103 T10611078 $
P60	2016-01-08 05:56	-110.4211	44.5444	19.94	17.96	91.87	0.00	0.00	0.00	29.76	1010.40	M	M	M	M	M	M	M	M	M	M	M	KP60 080556Z AUTO 00000KT M07/M08 A2976 RMK AO1 SLP104 T10671078 11039 21067 50002 $
P60	2016-01-08 06:56	-110.4211	44.5444	21.02	17.06	84.41	0.00	0.00	0.00	29.76	1010.30	M	M	M	M	M	M	M	M	M	M	M	KP60 080656Z AUTO 00000KT M06/M08 A2976 RMK AO1 SLP103 T10611083 410221067 $
P60	2016-01-08 07:56	-110.4211	44.5444	21.02	17.06	84.41	0.00	0.00	0.00	29.76	1010.20	M	M	M	M	M	M	M	M	M	M	M	KP60 080756Z AUTO 00000KT M06/M08 A2976 RMK AO1 SLP102 T10611083 $
P60	2016-01-08 08:56	-110.4211	44.5444	19.94	17.06	88.37	0.00	0.00	0.00	29.76	1009.80	M	M	M	M	M	M	M	M	M	M	M	KP60 080856Z AUTO 00000KT M07/M08 A2976 RMK AO1 SLP098 T10671083 50000 $
P60	2016-01-08 09:56	-110.4211	44.5444	21.02	15.98	80.55	0.00	0.00	0.00	29.78	1010.40	M	M	M	M	M	M	M	M	M	M	M	KP60 080956Z AUTO 00000KT M06/M09 A2978 RMK AO1 SLP104 T10611089 $
P60	2016-01-08 10:56	-110.4211	44.5444	17.96	14.00	84.20	320.00	3.00	0.00	29.77	1010.90	M	M	M	M	M	M	M	M	M	M	M	KP60 081056Z AUTO 32003KT M08/M10 A2977 RMK AO1 SLP109 T10781100 $
P60	2016-01-08 11:56	-110.4211	44.5444	17.06	12.92	83.47	0.00	0.00	0.00	29.78	1011.60	M	M	M	M	M	M	M	M	M	M	M	KP60 081156Z AUTO 00000KT M08/M11 A2978 RMK AO1 SLP116 T10831106 11056 21089 51006 $
P60	2016-01-08 12:56	-110.4211	44.5444	17.06	12.92	83.47	0.00	0.00	0.00	29.79	1011.90	M	M	M	M	M	M	M	M	M	M	M	KP60 081256Z AUTO 00000KT M08/M11 A2979 RMK AO1 SLP119 T10831106 $
P60	2016-01-08 13:56	-110.4211	44.5444	17.96	12.92	80.29	0.00	0.00	0.00	29.80	1012.80	M	M	M	M	M	M	M	M	M	M	M	KP60 081356Z AUTO 00000KT M08/M11 A2980 RMK AO1 SLP128 T10781106 $
P60	2016-01-08 14:56	-110.4211	44.5444	17.06	12.92	83.47	0.00	0.00	0.00	29.82	1013.20	M	M	M	M	M	M	M	M	M	M	M	KP60 081456Z AUTO 00000KT M08/M11 A2982 RMK AO1 SLP132 T10831106 53009
P60	2016-01-08 15:56	-110.4211	44.5444	17.96	12.92	80.29	0.00	0.00	0.00	29.82	1013.90	M	M	M	M	M	M	M	M	M	M	M	KP60 081556Z AUTO 00000KT M08/M11 A2982 RMK AO1 SLP139 T10781106
P60	2016-01-08 16:56	-110.4211	44.5444	15.98	12.02	84.06	0.00	0.00	0.00	29.84	1014.60	M	M	M	M	M	M	M	M	M	M	M	KP60 081656Z AUTO 00000KT M09/M11 A2984 RMK AO1 SLP146 T10891111
P60	2016-01-08 17:56	-110.4211	44.5444	23.00	12.02	62.28	M	M	0.00	29.84	1013.40	M	M	M	M	M	M	M	M	M	M	M	KP60 081756Z AUTO M05/M11 A2984 RMK AO1 SLP134 T10501111 11050 21089 50006
P60	2016-01-08 18:56	-110.4211	44.5444	21.92	12.02	65.18	0.00	0.00	0.00	29.84	1013.40	M	M	M	M	M	M	M	M	M	M	M	KP60 081856Z AUTO 00000KT M06/M11 A2984 RMK AO1 SLP134 T10561111
P60	2016-01-08 19:56	-110.4211	44.5444	26.96	8.96	46.08	M	M	0.00	29.83	1012.40	M	M	M	M	M	M	M	M	M	M	M	KP60 081956Z AUTO M03/M13 A2983 RMK AO1 SLP124 T10281128
P60	2016-01-08 20:56	-110.4211	44.5444	26.96	8.96	46.08	0.00	0.00	0.00	29.83	1012.40	M	M	M	M	M	M	M	M	M	M	M	KP60 082056Z AUTO 00000KT M03/M13 A2983 RMK AO1 SLP124 T10281128 58002
P60	2016-01-08 21:56	-110.4211	44.5444	24.98	8.96	50.02	M	M	0.00	29.86	1013.60	M	M	M	M	M	M	M	M	M	M	M	KP60 082156Z AUTO M04/M13 A2986 RMK AO1 SLP136 T10391128
P60	2016-01-08 22:56	-110.4211	44.5444	23.00	8.06	52.18	0.00	0.00	0.00	29.87	1014.70	M	M	M	M	M	M	M	M	M	M	M	KP60 082256Z AUTO 00000KT M05/M13 A2987 RMK AO1 SLP147 T10501133
P60	2016-01-08 23:56	-110.4211	44.5444	21.92	8.06	54.61	0.00	0.00	0.00	29.88	1015.40	M	M	M	M	M	M	M	M	M	M	M	KP60 082356Z AUTO 00000KT M06/M13 A2988 RMK AO1 SLP154 T10561133 11022 21061 51012
P60	2016-01-09 00:56	-110.4211	44.5444	19.94	12.02	70.89	0.00	0.00	0.00	29.90	1016.70	M	M	M	M	M	M	M	M	M	M	M	KP60 090056Z AUTO 00000KT M07/M11 A2990 RMK AO1 SLP167 T10671111
P60	2016-01-09 01:56	-110.4211	44.5444	17.96	12.92	80.29	0.00	0.00	0.00	29.90	1017.00	M	M	M	M	M	M	M	M	M	M	M	KP60 090156Z AUTO 00000KT M08/M11 A2990 RMK AO1 SLP170 T10781106
P60	2016-01-09 02:56	-110.4211	44.5444	17.96	12.92	80.29	0.00	0.00	0.00	29.91	1017.30	M	M	M	M	M	M	M	M	M	M	M	KP60 090256Z AUTO 00000KT M08/M11 A2991 RMK AO1 SLP173 T10781106 51008
P60	2016-01-09 03:56	-110.4211	44.5444	17.06	12.02	80.22	0.00	0.00	0.00	29.91	1017.30	M	M	M	M	M	M	M	M	M	M	M	KP60 090356Z AUTO 00000KT M08/M11 A2991 RMK AO1 SLP173 T10831111
P60	2016-01-09 04:56	-110.4211	44.5444	17.96	12.02	77.17	M	4.00	0.00	29.92	1018.10	M	M	M	M	M	M	M	M	M	M	M	KP60 090456Z AUTO VRB04KT M08/M11 A2992 RMK AO1 SLP181 T10781111
P60	2016-01-09 05:56	-110.4211	44.5444	19.04	12.92	76.66	290.00	4.00	0.00	29.92	1016.60	M	M	M	M	M	M	M	M	M	M	M	KP60 090556Z AUTO 29004KT M07/M11 A2992 RMK AO1 SLP166 T10721106 11056 21089 52003
P60	2016-01-09 06:56	-110.4211	44.5444	19.04	12.92	76.66	290.00	3.00	0.00	29.94	1017.10	M	M	M	M	M	M	M	M	M	M	M	KP60 090656Z AUTO 29003KT M07/M11 A2994 RMK AO1 SLP171 T10721106 410221089
P60	2016-01-09 07:56	-110.4211	44.5444	17.96	12.02	77.17	270.00	6.00	0.00	29.93	1016.40	M	M	M	M	M	M	M	M	M	M	M	KP60 090756Z AUTO 27006KT M08/M11 A2993 RMK AO1 SLP164 T10781111
P60	2016-01-09 08:56	-110.4211	44.5444	17.06	10.94	76.47	290.00	4.00	0.00	29.93	1016.50	M	M	M	M	M	M	M	M	M	M	M	KP60 090856Z AUTO 29004KT M08/M12 A2993 RMK AO1 SLP165 T10831117 50002
P60	2016-01-09 09:56	-110.4211	44.5444	17.06	12.02	80.22	0.00	0.00	0.00	29.95	1017.70	M	M	M	M	M	M	M	M	M	M	M	KP60 090956Z AUTO 00000KT M08/M11 A2995 RMK AO1 SLP177 T10831111
P60	2016-01-09 10:56	-110.4211	44.5444	15.98	10.94	80.13	M	3.00	0.00	29.95	1017.90	M	M	M	M	M	M	M	M	M	M	M	KP60 091056Z AUTO VRB03KT M09/M12 A2995 RMK AO1 SLP179 T10891117
P60	2016-01-09 11:56	-110.4211	44.5444	15.98	8.96	73.34	M	3.00	0.00	29.96	1018.70	M	M	M	M	M	M	M	M	M	M	M	KP60 091156Z AUTO VRB03KT M09/M13 A2996 RMK AO1 SLP187 T10891128 11072 21089 51008
P60	2016-01-09 12:56	-110.4211	44.5444	15.08	10.04	80.05	0.00	0.00	0.00	29.96	1019.20	M	M	M	M	M	M	M	M	M	M	M	KP60 091256Z AUTO 00000KT M09/M12 A2996 RMK AO1 SLP192 T10941122
P60	2016-01-09 13:56	-110.4211	44.5444	14.00	10.04	83.92	0.00	0.00	0.00	29.97	1020.30	M	M	M	M	M	M	M	M	M	M	M	KP60 091356Z AUTO 00000KT M10/M12 A2997 RMK AO1 SLP203 T11001122
P60	2016-01-09 14:56	-110.4211	44.5444	14.00	10.04	83.92	0.00	0.00	0.00	29.96	1020.10	M	M	M	M	M	M	M	M	M	M	M	KP60 091456Z AUTO 00000KT M10/M12 A2996 RMK AO1 SLP201 T11001122 50001
P60	2016-01-09 15:56	-110.4211	44.5444	15.08	10.94	83.33	0.00	0.00	0.00	29.98	1020.70	M	M	M	M	M	M	M	M	M	M	M	KP60 091556Z AUTO 00000KT M09/M12 A2998 RMK AO1 SLP207 T10941117
P60	2016-01-09 16:56	-110.4211	44.5444	17.06	10.04	73.46	M	3.00	0.00	29.98	1020.00	M	M	M	M	M	M	M	M	M	M	M	KP60 091656Z AUTO VRB03KT M08/M12 A2998 RMK AO1 SLP200 T10831122
P60	2016-01-09 17:56	-110.4211	44.5444	17.06	12.02	80.22	0.00	0.00	0.00	30.00	1020.50	M	M	M	M	M	M	M	M	M	M	M	KP60 091756Z AUTO 00000KT M08/M11 A3000 RMK AO1 SLP205 T10831111 11078 21100 51009
P60	2016-01-09 18:56	-110.4211	44.5444	19.94	8.06	59.40	M	4.00	0.00	29.98	1019.00	M	M	M	M	M	M	M	M	M	M	M	KP60 091856Z AUTO VRB04KT M07/M13 A2998 RMK AO1 SLP190 T10671133
P60	2016-01-09 19:56	-110.4211	44.5444	19.04	8.96	64.28	290.00	5.00	0.00	29.97	1019.30	M	M	M	M	M	M	M	M	M	M	M	KP60 091956Z AUTO 29005KT M07/M13 A2997 RMK AO1 SLP193 T10721128
